sentence,label
RT Jaisrir24669632 myogiadityanath Paper leak karne ke bad up ke bschchhe jivan mrityu se saghars kar rahe hai uspe gov,0
RubikaLiyaquat Sirf hindu Musalmaan hi krte rh jaaoge godi media kabhi kabhar GSP GDP or unemployment rate ke b,0
aajtak kanhaiyakumar itsmunish Hindustan ke tukde karne ka sochoge to isse bi bada tamcha tume milega ye to surv,1
RT ReachToKhalid Sach ki jeet hamesha hoti aayee hai aapki honesty ko Bengal he nahi poora Hindustan Salam,2
SarfarazA fahadmustafa26 Sarfraz,2
RT XSAGAR16 narendramodi Lootero ka saath BJP ka haath gaurav Bhatia aur BJP sarkar lootero ko khula samarthan kar,0
Mamta banaji ko Jay seere ram sunne me kharap lagta hoga bt Muslim ko nahi har Muslim ijjat karte he Hindu ko,2
Pakistan Ka Doosra Match Bhi Aaj Kara Dena Chahiye Time Bhi Hai Aur Players Bhi,1
Itna gussa araha hai saala roz post dekhti thi Pata hi nahi chalta kya horaha peeche se this is really sad S,0
BeingSalmanKhan Bharat TheFilm aliabbaszafar atulreellife itsBhushanKumar bindasbhidu sonalikulkarni,2
manav walia All the very best Koi kaam,1
Abhishekkar Sir chote losses cut sikhna padega aap se jaisa aapne JSW steel m kara tha u r great sir,2
Sir man gye best commentry hi nahi aap ki preditation ka to kahna Hi,2
dhruv rathee Ever heard of this jingle we used to say as kids Chidte ko chidayenge laddo pede khayenge That s wh,1
ChronicleNUFC Yeh like is he a real sheik a fake shake or a milk shake Is it a take over a make over,2
yadavdimples priyankagandhi Tu Randi chup kar Sali ghar ki aurat hai ghar me hi reh Warna Tera pati ka lauda kat,0
Afvao felnane se Sachai nahi badalti Jo dard ke palo ko jiya hi nahi Usse jara sa dil dadkane se hakikat nahi ban,1
shabaash Stokes buss issi tarhaan World Cup jeetna hai,2
Mariam Jamali Nice one but logo filhal KK ki jaga Pakistan ka lagwa,2
Aparshakti we didn t know that you sing so well please sing more and it s a delight to see you and beautiful,2
RT Only gautam Gleeful Gang Hide n sick khelne wali koi mili hi nhi Kabhi kabhar iske naam pr bas sickness,1
Shujaandrabi2 ani digital ANI iss federal front ki thode din pehle hi band baji hain koi nahi tikega mod,1
ashutosh83B Dhruv tyagi ko mara gaya tab knyu silent ho AAP sirf muslimo ki party ban,0
suhailswarraich Shame Shame Shame on you Mr Sohail kiya tum ALLAH RABB UL IZZAT KAY EHKAMMAT ko maan'nai sai i,0
keshavyadaviyc RahulGandhi Plss hamaare ghar pe mat aana We r not interested Aur ek baat mein bhi,0
ZeeNews Ab inka ye nya drama chl gya he ye log kuch bhi krle,0
anindita basu Development is also important Alld ki kya haalat ho gayee thi but these aspects should very,1
Maa Ke Pakode Yes yes Diet bro Only fresh veggies and fruits,1
RahulGandhi boxervijender Badhai ho Agli bar Maa ki Jagah Beti Le legi Beta to as a Adhyakah shandar pradarshan,2
narendramodi sir me apko bhut manne lagi apke biopic par jo movie bni pm narendra modi seriously bhut bdiya vivek,2
RT SinghNavdeep Well my wife is Sakoon son is Sohraab mother is Nargis aunt is Parveen now burn your bigoted,0
RT i amzanders drushlb you better find,0
ANI asadowaisi Abey bhosdi ke mulleAbhi tak kisi bjp ke neta sarkar ne kuch galat nahi bola tere ched me kyon,0
Height sir se paanv tak Birthday Party nahi dunga Sign poore naam ke karta hun Favourite Colour rangeen hai,1
Sardana ji aap toh Avi live the aajtak studio se waha baith k v Twitter par iski baja rahe hai awesome,2
RT namiraraza Without Promoting Song Is Super Hit Honga Bhi Kyu Nahi Aakhir Meri Jaan SurbhiJtweets Ka,2
pdblr2 suhasinih ajaishukla gmukhopadhaya narendramodi realDonaldTrump Iyervval Nehru ko to tere baap ne bhi,0
Sheenokhan938 Ali MuhammadPTI Mard ka baita aisa hota hay He is doing his,0
RT Oye Tu Nomi Pakistan Will Win the World cup insha Allah WeHaveWeWill,2
RT BABYB0YBANGTAN i can t wait to tell everyone that i was,2
SORRY FOR THE RT SPAM BUT s IS BACK AND RHEY ALONE HAVE DONE SO SO SO MUCH FOR ME AND IM SO EXCITED AND FEEL SO L,2
DesiStupides yadavakhilesh Gangi vochardhara wale tum Jaise log is samaj me rhne layak nhi ho dub maro apradhi,0
RT imhanishag Follow karu Twitter par Tag karu Facebook par Tere quiz ne google ko Beat kar dia This song and,2
Ye sadak barasat ke dino me band ho jati hai Iss gauv me log rahte NitishKumar nkishoreyadav,1
Even BJP wants him to continue ye Congress president BJP ko jitana k liye hi bana hai Dil toh hasakar joker bhi,1
htTweets d extrovert Sidhi baat h nation k name pe logo ne modi ko vote kiya,0
Happy Birthday Basanti May,2
Secondly maa baap ki izzat b koi cheez hoti hai Har cheez ko support karna band karo Just because she is a woman,0
AliMubashir2512 Marriyum A pora failsa parh patwari IK ne case lara hi nahi koi DNA sample bhi nahi hua aur tum,0
Godi media RSS Bjp ke hisab keraedar for example sanaullah years desh ki sewa ki aj woh gaddar RubikaLiyaquat,0
Paiso ka gulam kabhi mat bane paison ko apna ghulam banayen MotivationalQuotes motivator motivated,1
snowy yoongs I,1
jarariya91 Tu ye soch rha tha ki hinduo ko gaali dekar tu hero ban gaya h tu congress mai hero ban sakta hoga pub,1
RT Amar 25december DeependerSHooda sir bahut hi badiya fight thi aapki aapse nivedan hai ki aap haar gaye hain bahut hi,2
Bhaijaan aapke promotion shows bhi movie ki jesse bhut bhut ache lagte hai Thx for this Promotions Shows,2
hi annoying chooza you're my most fav person here from the very first day i really appreciate you You real,2
RT uzmayy Aj kal k door mein agr koi mukhlis banda mil jata hai toh ghanimat samjhein Uspr apni chalakiyaan,1
DesiStupides Saale apne last ke ultiyan Tweet utha kar dekh se jyada makhiyan Like retweet nahi bh,0
RT ViratKohlisEra Peene Ki Capacity Jeene Ki Strength Account Ka Balance Aur Naam Ka Khauf Kabhi Bhi Kam,2
GFarooqi No problem we will pay Ye qarza hum ne hi utarna hy koi,2
mubasherlucman Fawad ki tareef kerte tum thakte nahi the mubashir ab jab us ne such bolna start keya to uske pech,0
RealOilsheikh Alhamdulillah Masha Allah this is also my favorite qiraa I'm naming my second male child insha Al,1
salmanmasood Their state of mind was best described by fasi zaka with ref to HAA,2
P M ke paas painting ke liye paisa nahi RafaleScam ghotale ka achaar daala,0
sweetnsaltyy shoaib100mph match zaror dekhna dukh phr jhalna ye khel hai talent ka,1
htTweets HTSportsNews Jis Hisab Se India Team Ke Player Ka Aaj Performance Dekha Hai M Definitely Sure Ki India T,2
TV9Bharatvarsh ISS trah Ka video dekhne se hamara BHI khoon khowl uthta hai bsarte hm inke Jaise anpad jaheel nhi,0
IkramMughal86 MaryamNSharif Agr is na mulke pakistan ki awaam ka pasa chori nahi kia tu isko azad kar dy or agr a,1
PDCMDOfficial Haram ka pila begharat ka bacha ic ne bhagne ki riwayat,0
ANI Ye courts itne hi Kyun protective hote,0
bilalamulla Official PIA PIA ko jo order mila tha unho ne vohi kia Ab yeh apne official a c pr yeh to nhi likh s,1
manakgupta Stalin ka baap lenin jo kuch din pehle apne karl marx ko pyaara ho gaya usne aag jo laga di thi dravidian aur,1
thewirehindi Hindu Dabang tha hai aur rahega Tum jaise jaichando ki wajah se Hindu Aur Hindu ki dharti ko Sadiyon,1
Ranapmln33 O rana mirasi ki olaad tera baap is qabil hota to tax payers ki tadad men azafa krta mgr qarze le le k,0
DrDeng9 theskindoctor13 ANI MamataOfficial Ye doctor homko chain se jeene nahi dega ore baba ami ki,0
SudirmanCup2019 JapanVsIndonesia Difficult choices to make Kam Sonoda or Endo Watanabe Kam Sonoda Okuhara or A,1
ashutosh83B Baniya opportunist Babu Abh aapki tippadi ki desh aur samaj ko bilkul bhi nahi chahiye Fazool main a,0
Bhart ke bhagwan aadarniy prdhan mantriji hamare upar dya kardo Hamara 6sal ka bccha gaurav jiski dahine hath ki,1
Sanyam Sharma ROFL So,1
RT imashcabral me watching past present perfect my kdrama brain keep on looking at the eng subs,1
sabhi deshwashiyo ko dher sari subhkamnayen desh ke sabhi rastrabhakto ko dher sari subhkamnaye rastra hit me,2
sanjaymanjrekar Abe o zyada mat bak Kya papu new guinea pehle continuously,0
I am seriously telling you one more call ir msg HathwayBrdband is I'll switch my connection Shanti se jinhe nahi,0
drdineshbjp narendramodi Sabhi ko Bahut bahut Badhaiyan Modi ji ki leadership me sab achha hi hoga All,2
dhruv rathee abhisar sharma Tere to L lg gye aur mamta ke bhi bjp virodhi saal aur burai dhundne ka mauka m,0
upasanatigress aesa to nahi bus inshaniyat honi chahiye warna hindu aaj bhi islamic country me jakar paise kama ra,2
Meet the best Notanki Bahu of the year JiyaNazakatAli,1
Maine tumhari baat maani hai Maine manaya dil ko hai kaise Abse raho tum khush jaha bhi ho Mera tumhara Tha,0
Sar Jhuka ke duaa karte h ham bhai aap apni manjil ko pae aagar aapki raho me aae kabhi andhera to khuda roshni,2
Ye saale itne lalchi h modi aur iska qumba bs kaise central me jaldi se minister bne inka bs chale to ye saale apni,0
AmitShah narendramodi Aap say hum logon ko bahoot umeed hai sir Jammu ka khyal rakhna sir ji special,2
iamsunnydeol ab o randi,0
BakhtawarBZ AseefaBZ AAliZardari Chor ki olad chori hi kry g aur chor ko defend hi kry g aur kia kry g saal,0
RT meethapratha Your heart will kill you,1
He tum pubg mat khela karo She kyu Hekyu ke mai tumhe game me bhi Marta hua nahi dekh sakta 15year old nibbi,1
PravinSawhney And perception is reality darr aank ka hota,2
DABANG---AADIWASI--INKA HAQ--KHA RAHE H OR AAPKI BHI SARKARO NE INKE LIA KUCH NAHI---KIYA NAHI KIYA---ISLIA,0
WhoSunilGrover Mehenga pad gya aapko Sir Ji Tohfa dena Par It was a very,0
So i got this skin from the crates kar98k new skin looks Damn good thank you pubg pubgmobile ab yahi chamkaunga,2
RT Constable MHPD Chupananahiaata Thank You So much Sir I hope aapki umeedo ki gaand maarke jrur,0
asheeshtiwari28 PMOIndia Ek sarkar ko sal diye the Dusari sarkar ko sal to dedo bhai Suhagrat ke bad,1
mssirsa MamataOfficial Mamta Didi is not well Get Well soon Didi Jai Sri Ram ke Ashirwad,2
DevidKu53139445 Box Off India Ya nhi sudhry ga is ko jitna bhi bol lo collection ka sath khelta hy dob ka,0
sherryontopp Kuch log mentally disturb hote hai or unko pata bhi nahi chalta siddhu saab get well soon,0
KhileriBaba Nahi bjp only evm se jiti hai log rally me aana nahi chaate the vha ye log 9lakh vote,0
aajtak 10lakh postcard bnwane m paisa Ka fijul khrchi nhi h aaj tak waale jhum rhe ho SB Kami nhi,0
mprabu85 rameshlaus iamsrk Bajrangi BhaijanSultanDangalChennai express Happy New yearDon-2Dabbang seriesK,1
smritiirani Hardik Subh kamnaye aap ki jeet par Bhalo kaj korun And This time You should work hard for Bengal,2
SrkSaksham abhiraj1717 utsavrk Teri G ku jalri h Tujhe mtlb Katrina maha fuddu actress hai,0
Bhar me jao I guess you're happy now but I'm sorry for you if you,1
ImranRiazKhan Cricket by chance hti hay or hmari team to hmesha surprise he krti hay hmy so,0
myanagha meenasingh1970 waglenikhil TVMohandasPai just mock him wherever u see,0
RT onlymanda FORTNITE FRIDAY BAYBEEEE CUSTOM GAMES LAST DAY TO ENTER GIVEAWAY good luck,2
IYC Videshi yon ke talwe chaatna band kab karoge Epitome of leadership Omg Shame on you people Is there no,0
Modi lahar me bjp ke shanad ne jise vi the kaam nahi vi kiya to jita modi nahi honge to bjp ka bhut bura haal hoga,0
Gurmeetramrahim Good night guru g Bless us and give us power do more nd more Sewa Simran and Parmarth Make u,2
AskAnshul Fokat ki rotiya or todega upr s security ki zimedari bhi sarkar ki Life term s acha Hang,0
Mansoor Ali Haathi k daant khanay k aur dikhanay k aur Yahi wo Mohtarma thi jo har waqt chor chor ka shor,0
RT MLB We see YOU rocking Oakley Prizm lenses like thejudge44 RT for your chance to win a pair Official rules,2
Badhai ho sir g amit Shah g apko aur apke party ko App jis tarah janta ka visvas jita h is baar aap aisa karna ki a,2
Socialistaman18 myogiadityanath SubratPathak12 Hindu ke Naam par Sabse bada kalank hai tu Jodna shikho neta,0
RT chalkdotph HOT NEWS Our baby D O might be enlisting himself voluntarily this July Here's to celebrating,2
RT preetig58736027 Seeing this Pic of jenwinget I just Remember one of my fav song Har Karam apna karegeae watan,1
Dr acula Aap ka irada hi nhi hai proff pass kr k,0
Shame on JioCare Seriously No reply of my problem Itni bar maine complaint kiya bolte hai aab shi ho jayega kb ho,0
LMAO apke abu atom bomb kandhay pe utha k chaghi gaye they or apni nazroon k samne phar k aye they,0
ashu3page Han be bhadwe kyun nahi chunav ke din pahle uska character uchalo aur phir decency ki ummed rakho,0
anandk2012 RailwaySeva IRCTCofficial Private window naam ki koi cheej hoti hai ab subko pata chal gaya ki onlin,1
aajadi to milne hi nahi di subash ko dhokha deker transfer of power le,0
Ye bhajpa m l a hai to jo mann karega so karega ye nahi chalega,1
imMAK02 ye hindu hindu kya laga rakha hai re bc isliye muze is victim pe taras nahi aa raha hai Jai Shriram still,2
anuragkashyap72 Sanatan dharm sabse Purana dharm hai jo Iss Desh ki neev hai jisme gau-pooja hoti hai and still,1
RT niiravmodi Vidityum Le pehle ise hi shraap de du,0
swetta jumaani Wishing you a very happy Birthday ma'am ek Gaana dedicated to you,2
chitraaum AmitShah narendramodi aajtak Chitra ji agar ye exit poll galat sabit hue to aap patrakarita chhod,0
RT chachamc77 AbdulNondo2 JMakamba SuluhuSamia JMakamba ni kichwa Ni hazina Ni mpambanaji Ni mwelevu Ni mfunikaji,2
Bilkul Sahi bole ratnesh bhai chor chor mousere bhai TheOfficialSBI inhone to replye dena bhi munasibh nahi samjha,0
ahmadbabar Once an Aunty yelled back at me The gandagi is within people And that s the parents fault You tried,0
DHONIism being captain Yeah Coz he is the reason India,0
madhukishwar asadowaisi How can these people spread hate like this,0
AkhileshPSingh RahulGandhi PAPPU KO SADDI HUI KUTTE KI TATTI KHILAAAYO CHAMCHO JEET JAYEGAA PAPPU JOKE,0
nt d grlnxtdoor Haha Follow back,1
IS THAT THE NAMASTEY LONDON CELEBRATION,1
waday payen you are so sweet and nice one of my close friends who i really trust and cherish mujay,2
RahulGandhi Kya kare kuch samaj me nahi aa rha hai sir rat bhar soya nahi hun Desh galat hantho me hai BJP ki man,0
AmitKum28775913 PerweenRifat RaghibMohammadi sonamJain001 Bharat mata ki Jai Vande mataram Katuaraj jald hi,2
Yehhh hain wo looggg Karachi ki baat nahi ho rahi Worldcup kjel raha hai Pakistan Us k Captain hony se h,1
PAKvWI jabtak Allah ka month chalega Ramazan ka tabtak ye napak Pakistani nahi jeetenge Allah is punishing them f,0
RubikaLiyaquat INCIndia This is shameful Ye log bhai bahan,0
SRKzCombatant I mean TL per jyada,2
sardanarohit SarojMi86385397 Ye congressi ab kuch bolne layak rahenge tab naa aayenge tv pe debate karne ke liye,0
NabeelAlvi10 Lo aagaya humara Modi ab khush We Indians are very good humare yaha padosiyo ki khushi also matters,2
vivekagnihotri kunalkamra88 ReallySwara Sir paise ki aukaat nahi hai ReallySwara aur kmra ki Kahan in kutto,0
AyeshaAgenda Abubaka47968814 Han to jo freedom uske ghr wale allow krte han unke liye to wohi freedom han isme ma,1
RT WodeZeek Happy birthday to you mahn More fire jamz tubase wodemagic TheAudioHounds king Yeyooo TitoBrown,2
RT RavinarIN External enemies like Pakistan can be destroyed with weapons and firepower And they arent such a,1
MamataOfficial R a n d i nanga karke marunga tujhe bsdi tere baap ka nahi hai Bengal JaiShreeRam bolenge teri,0
zainabsikander Mast brain hai aapki Einstein pagal hojayenge aapki tweet padhke Out of of those who voted,2
butt739 TahaSSiddiqui Aur bhai tera khusi mna be proud of your army Ye produce karte ho tum log,2
M nh m l n nh em g i stay strong Lalisa We always love you,2
RT ForeverRed98 YOU COME AT THE KING YOU BEST NOT MISS,1
RT ravi bala123 Ninda krnabadla lena koi badi bat nhi hai Kaleje Ko thandak to tb milegi jb aane wali pidhiya ye,1
RT TeaammIK crore ma se best gye ho tum or bhi confidence nam ki cheez nazar nhe ai amir or fakhar k elawa ksi,0
dasraghubar Sir Dhanbad Nagar nigam k upar bhi najar rakhe waha ki saaf safai kuch thik nai hai kacra lene daily,0
BC wahan Sarfaraz keh raha hai k Amir mukamal fit hai phela match khelne k liye yahan tum chawlain mar rahe ho,0
Dear Modi ji Hum Assam walo ko aapse Bohot umid a he Plz aap Assam Ke Cachar District ko thora sudhariye Har,2
Always take care of your siblings dont mess with them Kyuki agar unhone apki harkate or phone ke raaz paren,1
narendramodi iamsrk Bhumat milne ap apko badai ho modi ji jayda se jayda sarkar kisano ka sath de desh apke sath,1
sardanarohit aajtak Log keh rahe hae Amit shah k paas economy ka koi experience nahi hae Phir to Pappu ko na hi,0
TanujRaut Gamefame4 yes bc sabne,1
ashokgehlot51 You are right sir Hamari Bhul Kamal Ka Phool abki baar hum fir ji jaan say mehnat karenge congress,2
RT ImdadAl52161480 Quetta to Mashkel Quetta me sarkari Ambulance ki Qimat afford na karne ki waja se gareeb log apne,1
